"","time","R","G","B_V","C_V","initialvalue","p_val","mu_M","R_modifier","alpha_1","infection_length"
"19218",7.4,7664259.68142519,2078.68784284469,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19219",7.5,7623193.75509588,2292.42262280477,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19220",7.6,7582401.90715615,2586.31842559049,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19221",7.7,7541741.17661297,2970.25796024646,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19222",7.8,7500962.07456352,3447.9149635251,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19223",7.9,7459663.42421286,4014.94569948028,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19224",8,7417239.02294771,4658.34110349854,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19225",8.1,7372824.76197449,5357.2181621884,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19226",8.2,7325258.37507712,6084.98546725701,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19227",8.3,7273066.74992645,6812.45345675502,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19228",8.4,7214496.84925472,7511.27498608916,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19229",8.5,7147600.20251949,8157.02230462818,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19230",8.6,7070373.30130706,8731.39019870443,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19231",8.7,6980943.41891292,9223.2575007952,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19232",8.8,6877775.68368842,9628.61120379592,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19233",8.9,6759869.75970895,9949.58118571507,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19234",9,6626908.10521005,10192.9687592699,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19235",9.1,6479330.75835492,10368.6481997829,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19236",9.2,6318319.32343745,10488.1813648498,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19237",9.3,6145693.12319162,10563.8709819043,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19238",9.4,5963739.1693494,10608.3970611121,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19239",9.5,5775002.57464068,10635.0506739824,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19240",9.6,5582079.59847524,10658.5706118938,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19241",9.7,5387434.35059548,10696.4325825117,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19242",9.8,5193259.59920274,10770.4012747999,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19243",9.9,5001392.52561625,10908.0729799541,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19244",10,4813277.60536731,11143.9749920329,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19245",10.1,4629965.91184768,11519.7691044299,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19246",10.2,4452136.9003092,12083.0783183275,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19247",10.3,4280125.94585611,12884.5509852211,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19248",10.4,4113947.41520505,13973.1997268682,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19249",10.5,3953303.4898423,15390.1079949488,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19250",10.6,3797577.98145874,17161.4472491647,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19251",10.7,3645817.16357318,19291.855930531,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19252",10.8,3496709.30991747,21759.4090214358,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19253",10.9,3348576.26529867,24513.4545234257,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19254",11,3199401.32813989,27476.0993942599,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19255",11.1,3046914.34825513,30547.4412985535,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19256",11.2,2888755.46393694,33613.9465470857,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19257",11.3,2722733.45687502,36558.9681741485,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19258",11.4,2547158.05069726,39273.1998695747,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19259",11.5,2361224.78450497,41664.246059775,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19260",11.6,2165372.82703404,43663.4590759545,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19261",11.7,1961524.94495711,45229.5554331553,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19262",11.8,1753124.19808866,46348.9642110673,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19263",11.9,1544880.80480461,47033.5229583813,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19264",12,1342247.45001117,47316.1771066244,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19265",12.1,1150704.51041223,47245.9048325993,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19266",12.2,975019.283710896,46882.8292264675,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19267",12.3,818647.699792864,46294.0946014431,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19268",12.4,683430.272477656,45551.089659416,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19269",12.4275175009314,649999.999999995,45329.3697479158,19,0.1,4385.965,1,1,1,0.333333333333333,12.4275175009314
"19270",0,8500000,0,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19271",0.1,8498938.73484517,1.81775459839944e-108,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19272",0.2,8497737.94713979,3.91674910736512e-67,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19273",0.3,8496545.44346227,5.49126841345821e-49,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19274",0.4,8495361.21958246,1.59666369915492e-37,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19275",0.5,8494185.23089351,2.14629551734937e-29,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19276",0.6,8493017.4330001,2.65937121920906e-23,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19277",0.7,8491857.78172891,1.43903848220396e-18,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19278",0.8,8490706.23312697,9.05315006673458e-15,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19279",0.9,8489562.74346092,1.1357410375252e-11,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19280",1,8488427.2692158,4.06443618119246e-09,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19281",1.1,8487299.76709407,5.29284872283753e-07,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19282",1.2,8486180.19401443,3.00319130253967e-05,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19283",1.3,8485068.50711085,0.00085325515937911,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19284",1.4,8483964.66373147,0.0135212734185714,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19285",1.5,8482868.62143726,0.130450951350895,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19286",1.6,8481780.33799329,0.823371903596798,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19287",1.7,8480699.77122747,3.61363681032845,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19288",1.8,8479626.87727915,11.6275374812773,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19289",1.9,8478561.59510396,28.7547399947934,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19290",2,8477503.7465335,57.0516772765777,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19291",2.1,8476452.55618257,94.4948304323252,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19292",2.2,8475404.90926067,135.541933168761,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19293",2.3,8474350.53627557,174.076081091354,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19294",2.4,8473261.93593314,206.076119226301,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19295",2.5,8472078.87831683,230.320906928088,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19296",2.6,8470692.77278441,247.543849903935,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19297",2.7,8468942.13313707,259.261355956371,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19298",2.8,8466630.30671876,266.997079266206,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19299",2.9,8463566.59810334,271.973760626976,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19300",3,8459616.93357761,275.077339399526,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19301",3.1,8454741.60909723,276.920312039632,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19302",3.2,8449003.22513843,277.917764219051,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19303",3.3,8442543.61566353,278.348899737899,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19304",3.4,8435543.1647478,278.401073670287,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19305",3.5,8428180.53278045,278.200098285934,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19306",3.6,8420605.47961471,277.831222636897,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19307",3.7,8412928.15464095,277.355627195478,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19308",3.8,8405221.05192731,276.82926987311,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19309",3.9,8397527.41633428,276.337268474314,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19310",4,8389870.78932345,276.067417703548,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19311",4.1,8382262.90631912,276.456053309066,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19312",4.2,8374709.07988836,278.433692283831,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19313",4.3,8367211.3959015,283.757708638743,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19314",4.4,8359770.35007001,295.334501749239,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19315",4.5,8352385.41093266,317.340323751666,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19316",4.6,8345054.64558525,354.908253531673,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19317",4.7,8337773.04521208,413.251174947183,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19318",4.8,8330528.62909265,496.326916623444,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19319",4.9,8323294.83307769,605.428950802341,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19320",5,8316017.53279485,738.245280176418,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19321",5.1,8308595.61479532,888.807573513993,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19322",5.2,8300855.9719854,1048.43441649724,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19323",5.3,8292527.08345684,1207.37680227286,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19324",5.4,8283218.9581514,1356.61695032564,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19325",5.5,8272419.52299655,1489.27954345498,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19326",5.6,8259516.90216117,1601.34279030818,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19327",5.7,8243850.82981575,1691.60268641785,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19328",5.8,8224789.51161846,1761.11393488739,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19329",5.9,8201816.85518176,1812.38215692089,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19330",6,8174610.77393779,1848.57998870652,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19331",6.1,8143093.87965784,1872.93945998205,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19332",6.2,8107443.58818561,1888.37964504771,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19333",6.3,8068061.671576,1897.3416837037,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19334",6.4,8025511.95749528,1901.78899774536,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19335",6.5,7980443.0845719,1903.32418075341,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19336",6.6,7933513.10380363,1903.40214212552,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19337",6.7,7885329.24556454,1903.6460371906,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19338",6.8,7836409.69944241,1906.28802420379,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19339",6.9,7787167.08673225,1914.74749885186,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19340",7,7737909.69706331,1934.32046332425,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19341",7.1,7688853.55603053,1972.87421918601,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19342",7.2,7640138.81684546,2041.35951052465,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19343",7.3,7591844.72092358,2153.86545325605,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19344",7.4,7543998.91107826,2326.95226824313,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19345",7.5,7496577.69194226,2578.08189748917,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19346",7.6,7449494.47211571,2923.21945135824,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19347",7.7,7402574.16480599,3373.88700712392,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19348",7.8,7355512.34829282,3934.29225245908,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19349",7.9,7307820.42306996,4599.20958210981,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19350",8,7258761.67916113,5353.23741212764,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19351",8.1,7207287.59259443,6171.73642058111,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19352",8.2,7151990.8749236,7023.3925598425,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19353",8.3,7091092.98269033,7873.88962002391,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19354",8.4,7022484.94367801,8689.94155287291,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19355",8.5,6943835.2817767,9442.91478076876,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19356",8.6,6852769.00483321,10111.4292841413,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19357",8.7,6747095.18376404,10682.5443602668,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19358",8.8,6625068.61797224,11151.6897565484,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19359",8.9,6485625.55008471,11521.5031629214,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19360",9,6328564.93326603,11800.0976256398,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19361",9.1,6154628.9150222,11999.1803750629,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19362",9.2,5965469.22058927,12132.4318656362,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19363",9.3,5763504.17567236,12214.4141621675,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19364",9.4,5551692.59619297,12260.1611581527,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19365",9.5,5333267.31314705,12285.5054305323,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19366",9.6,5111468.30684538,12308.0771729762,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19367",9.7,4889319.63883874,12348.8784538593,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19368",9.8,4669464.66799953,12434.1548864741,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19369",9.9,4454070.03040212,12597.2183737198,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19370",10,4244792.39961541,12879.7336793804,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19371",10.1,4042790.41515947,13331.8733394253,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19372",10.2,3848763.23516909,14010.7698790729,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19373",10.3,3662996.83238203,14976.8332448459,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19374",10.4,3485403.9097655,16287.8497430056,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19375",10.5,3315548.92410018,17991.2524596098,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19376",10.6,3152656.12065843,20115.4953733402,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19377",10.7,2995606.29636548,22661.952621584,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19378",10.8,2842933.84843666,25598.9747292647,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19379",10.9,2692842.78567029,28859.5532768204,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19380",11,2543264.51419893,32343.5774145974,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19381",11.1,2391983.14875958,35924.873932573,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19382",11.2,2236844.50970754,39462.0904188057,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19383",11.3,2076054.69862347,42811.8579477034,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19384",11.4,1908543.75643528,45842.1095197292,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19385",11.5,1734339.15727802,48443.7217732741,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19386",11.6,1554852.63118707,50538.5929925495,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19387",11.7,1372969.3123442,52083.5956067594,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19388",11.8,1192861.0095168,53070.3230688487,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19389",11.9,1019474.34501425,53521.4956511667,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19390",12,857800.1909401,53485.0196958832,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19391",12.1,712083.449842197,53027.1347464477,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19392",12.1469918056671,649999.999999829,52688.32849402,20,0.1,4385.965,1,1,1,0.333333333333333,12.1469918056671
"19393",0,8500000,0,21,0.1,4385.965,1,1,1,0.333333333333333,11.894400274819
"19394",0.1,8498885.67396981,9.22411256815895e-107,21,0.1,4385.965,1,1,1,0.333333333333333,11.894400274819
"19395",0.2,8497624.85456601,5.63886941926199e-67,21,0.1,4385.965,1,1,1,0.333333333333333,11.894400274819
"19396",0.3,8496372.7385391,6.07057842267153e-49,21,0.1,4385.965,1,1,1,0.333333333333333,11.894400274819
"19397",0.4,8495129.32136383,1.74254363430748e-37,21,0.1,4385.965,1,1,1,0.333333333333333,11.894400274819
"19398",0.5,8493894.55612043,2.26121139661298e-29,21,0.1,4385.965,1,1,1,0.333333333333333,11.894400274819
"19399",0.6,8492668.39611212,2.80867369756042e-23,21,0.1,4385.965,1,1,1,0.333333333333333,11.894400274819
"19400",0.7,8491450.79487609,1.51611419485673e-18,21,0.1,4385.965,1,1,1,0.333333333333333,11.894400274819
"19401",0.8,8490241.70618178,9.43004896551492e-15,21,0.1,4385.965,1,1,1,0.333333333333333,11.894400274819
"19402",0.9,8489041.08403009,1.1915912585846e-11,21,0.1,4385.965,1,1,1,0.333333333333333,11.894400274819
"19403",1,8487848.8826521,4.26475116176356e-09,21,0.1,4385.965,1,1,1,0.333333333333333,11.894400274819
"19404",1.1,8486665.05650801,5.55707886125695e-07,21,0.1,4385.965,1,1,1,0.333333333333333,11.894400274819
"19405",1.2,8485489.56028596,3.15333484149509e-05,21,0.1,4385.965,1,1,1,0.333333333333333,11.894400274819
"19406",1.3,8484322.34890092,0.000895830836222554,21,0.1,4385.965,1,1,1,0.333333333333333,11.894400274819
"19407",1.4,8483163.37749358,0.0141973663989778,21,0.1,4385.965,1,1,1,0.333333333333333,11.894400274819
